"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Japanese_Temple/materials/trees_materials/M_tree.M_tree","0","45","46","1","13.229354","0","0"
"/Game/Japanese_Temple/materials/trees_materials/M_foliage_B.M_foliage_B","0","49","51","1","15.994011","0","0"
"/Game/lost_island/Materials/ruins_materials/M_ruins.M_ruins","0","24","24","1","7.307283","0","0"
"/Game/lost_island/Materials/particles_materials/M_water_spray.M_water_spray","0","26","26","1","5.691799","0","0"
"/Game/ModernKitchenClutterPack/Materials/GameReady/Masters/Ceramic_Master.Ceramic_Master","0","24","24","1","7.304050","0","0"
"/Game/Modular_GreenHouse/Material/0_Mat_Masters/MatMaster_Height_Rough_Ao.MatMaster_Height_Rough_Ao","0","24","24","1","7.348272","0","0"
"/Game/Modular_GreenHouse/Material/0_Mat_Masters/MatMaster_Glass.MatMaster_Glass","0","43","43","1","89.637062","0","0"
"/Game/Modular_GreenHouse/Material/0_Mat_Masters/MatMaster_Ao_Rough_Metal.MatMaster_Ao_Rough_Metal","0","24","24","1","7.454707","0","0"
"/Game/Modular_GreenHouse/Material/0_Mat_Masters/MatMaster_Leaf.MatMaster_Leaf","0","49","51","1","12.423676","0","0"
"/Game/Modular_GreenHouse/Material/Plant/M_Stem_Tile.M_Stem_Tile","0","24","24","1","7.347633","0","0"
"/Game/Material_001.Material_001","0","24","24","1","7.108055","0","0"
"/Game/Particles_Wind_Control_System/Materials/M_Fireflies.M_Fireflies","0","26","26","1","5.768997","0","0"
"/Game/SimpleCookingPack/Board/M_Board.M_Board","0","24","24","1","7.204311","0","0"
"/Game/SimpleCookingPack/Board/M_Board_Handle.M_Board_Handle","0","24","24","1","7.349205","0","0"
"/Game/SimpleCookingPack/Carrot/M_Carrot.M_Carrot","0","24","24","1","7.474966","0","0"
"/Game/SimpleCookingPack/Dish/M_Dish.M_Dish","0","24","24","1","7.376988","0","0"
"/Game/SimpleCookingPack/Flipper/M_Flipper.M_Flipper","0","24","24","1","7.334467","0","0"
"/Game/SimpleCookingPack/FryingPan/M_FryingPan.M_FryingPan","0","24","24","1","7.696267","0","0"
"/Game/SimpleCookingPack/Knife/M_Knife.M_Knife","0","24","24","1","7.526114","0","0"
"/Game/SimpleCookingPack/Meat/M_MeatJuice.M_MeatJuice","0","47","47","1","79.287376","0","0"
"/Game/SimpleCookingPack/Onion/M_Onion.M_Onion","0","24","24","1","7.876558","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","24","1","0.000000","0","0"
"/Game/Stylized_camp_pack/materials/plants_materials/M_plants.M_plants","0","97","101","1","26.140955","0","0"
"/Game/Stylized_camp_pack/materials/plants_materials/M_foliage_tree_d.M_foliage_tree_d","0","97","101","1","25.163998","0","0"
"/Game/Stylized_camp_pack/materials/plants_materials/M_grass.M_grass","0","97","101","1","24.221416","0","0"
"/Game/Stylized_camp_pack/materials/trees_materials/M_trees.M_trees","0","47","47","1","13.071963","0","0"
"/Game/Stylized_camp_pack/materials/trees_materials/M_foliage.M_foliage","0","97","101","1","25.126612","0","0"
"/Game/stylized_forest/materials/grass_mesh_material/flower.flower","0","97","101","1","22.740362","0","0"
"/Game/stylized_forest/materials/grass_mesh_material/grass.grass","0","93","95","1","22.918591","0","0"
"/Game/stylized_forest/materials/tree_material/bark.bark","0","47","47","1","12.844707","0","0"
"/Game/stylized_forest/materials/tree_material/foliage.foliage","0","97","101","1","24.694012","0","0"
"/Game/stylized_forest/materials/tree_material/foliage_B.foliage_B","0","97","101","1","24.606211","0","0"
"/Game/Stylized_Landscape/materials/building_materials/M_plaster.M_plaster","0","24","24","1","8.717385","0","0"
"/Game/Stylized_Landscape/materials/building_materials/M_paint.M_paint","0","24","24","1","7.472916","0","0"
"/Game/Stylized_Landscape/materials/building_materials/M_door.M_door","0","24","24","1","7.520400","0","0"
"/Game/Stylized_Landscape/materials/cliff_materials/M_cliff_01.M_cliff_01","0","24","24","1","8.840878","0","0"
"/Game/Stylized_Landscape/materials/cliff_materials/M_cliff_stones.M_cliff_stones","0","24","24","1","7.586936","0","0"
"/Game/Stylized_Landscape/materials/plants_materials/M_grass.M_grass","0","97","101","1","24.946800","0","0"
"/Game/Stylized_Landscape/materials/plants_materials/M_plants.M_plants","0","97","101","1","24.428930","0","0"
"/Game/Stylized_Landscape/materials/plants_materials/M_flower_bush.M_flower_bush","0","97","101","1","24.551851","0","0"
"/Game/Stylized_Landscape/materials/plants_materials/M_bush.M_bush","0","97","101","1","24.313711","0","0"
"/Game/Stylized_Landscape/materials/plants_materials/M_flower.M_flower","0","97","101","1","24.509813","0","0"
"/Game/Stylized_Landscape/materials/props_materials/M_fence.M_fence","0","45","45","1","12.751480","0","0"
"/Game/Stylized_Landscape/materials/trees_materials/M_bark.M_bark","0","93","95","1","23.180191","0","0"
"/Game/Stylized_Landscape/materials/trees_materials/M_foliage_a.M_foliage_a","0","97","101","1","29.672234","0","0"
"/Game/TriForgeAssets_FantasyForest/Materials/M_General_Master.M_General_Master","0","97","101","1","21.169046","0","0"
"/Game/TriForgeAssets_FantasyForest/Materials/M_Grass_Master.M_Grass_Master","0","97","101","1","24.417130","0","0"
"/Game/TriForgeAssets_FantasyForest/Materials/M_Particle_Master.M_Particle_Master","0","87","87","1","27.593847","0","0"
"/Game/Waterfalls/Materials/rainbow_Mat.rainbow_Mat","0","45","45","1","15.446354","0","0"
