"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/FirstPersonArchery/Material/M_DemonicBow.M_DemonicBow","0","0","0","15","0","Compiling M_DemonicBow: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/FirstPersonArchery/Material/M_AlienPanel.M_AlienPanel","0","0","0","15","0","Compiling M_AlienPanel: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","0","4","0","Compiling M_Sky_Panning_Clouds2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/FirstPersonArchery/Material/M_AlienBow.M_AlienBow","0","0","0","15","0","Compiling M_AlienBow: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/FirstPersonArchery/Material/M_AlienStringJoint.M_AlienStringJoint","0","0","0","15","0","Compiling M_AlienStringJoint: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/FirstPersonArchery/Material/M_ArcheryTarget.M_ArcheryTarget","0","0","0","24","72","Compiling M_ArcheryTarget: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'UseRoughnessMap2-1'=True, StaticSwitch'UseNormalMap2-1'=True, StaticSwitch'UseRGBDiffuse2-1'=True"
"/Game/FirstPersonArchery/Material/M_ArcheryTarget.M_ArcheryTarget","0","0","0","24","0","Compiling M_ArcheryTarget: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'UseRoughnessMap2-1'=True, StaticSwitch'UseNormalMap2-1'=False, StaticSwitch'UseRGBDiffuse2-1'=False"
"/Game/FirstPersonArchery/Material/M_ArcheryTarget.M_ArcheryTarget","0","0","0","24","0","Compiling M_ArcheryTarget: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'UseRoughnessMap2-1'=True, StaticSwitch'UseNormalMap2-1'=True, StaticSwitch'UseRGBDiffuse2-1'=False"
"/Game/FirstPersonArchery/Material/M_ArcheryTarget.M_ArcheryTarget","0","0","0","24","0","Compiling M_ArcheryTarget: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'UseRoughnessMap2-1'=True, StaticSwitch'UseNormalMap2-1'=False, StaticSwitch'UseRGBDiffuse2-1'=True"
"/Game/FirstPersonArchery/Material/M_ArcheryTarget.M_ArcheryTarget","0","0","0","24","0","Compiling M_ArcheryTarget: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
